time [s],RR_interval_quality [NA](/api/datatype/1004/)
96.21875,129
96.91796875,129
97.2265625,129
97.60546875,129
97.87109375,129
98.3203125,1
98.57421875,129
98.89453125,129
99.7265625,129
100.40234375,129
101.02734375,129
101.6171875,1
102.23046875,0
102.83203125,0
103.4375,0
104.015625,0
104.578125,0
105.13671875,0
105.68359375,0
106.22265625,0
106.7578125,0
107.27734375,0
107.79296875,0
108.3046875,0
108.81640625,0
109.3359375,0
109.8515625,0
110.36328125,0
110.87890625,0
111.52734375,128
111.92578125,128
112.4609375,0
113.01171875,0
113.57421875,0
114.20703125,129
114.8515625,129
115.53125,129
116.203125,129
116.8828125,129
117.51171875,1
118.11328125,1
118.71484375,1
119.30078125,1
119.8671875,1
120.421875,1
120.96875,1
121.50390625,1
122.03515625,1
122.546875,1
123.0546875,1
123.55078125,1
124.03515625,1
124.50390625,1
124.97265625,1
125.44140625,1
125.91796875,1
126.44140625,1
127.05859375,129
127.66015625,1
128.25390625,1
128.96484375,129
129.67578125,129
130.3984375,128
131.1171875,128
131.86328125,128
132.59375,0
133.3046875,0
133.96875,0
134.58984375,0
135.19140625,0
135.796875,0
136.40234375,0
136.98828125,0
137.5703125,0
138.12890625,0
138.703125,0
139.27734375,0
139.84375,0
140.3984375,0
140.96484375,0
141.5703125,0
142.16796875,0
142.80859375,0
143.43359375,0
144.0703125,0
144.703125,0
145.32421875,0
145.91796875,0
146.4921875,0
147.03125,0
147.55078125,0
148.08203125,0
148.61328125,0
149.125,0
149.640625,0
150.1484375,1
150.6640625,1
151.17578125,1
151.6875,1
152.19921875,1
152.70703125,1
153.2265625,1
153.74609375,1
154.265625,1
154.80078125,1
155.328125,1
155.7890625,1
156.3671875,1
156.88671875,1
157.40625,1
157.921875,1
158.44140625,1
158.96484375,1
159.49609375,1
160.03515625,0
160.58203125,0
161.12890625,0
161.67578125,0
162.23046875,0
162.79296875,0
163.37109375,0
163.9609375,0
164.5546875,0
165.1484375,0
165.75,0
166.35546875,0
166.96484375,0
167.56640625,0
168.15625,0
168.74609375,0
169.33203125,0
169.921875,0
170.49609375,0
171.0546875,0
171.62109375,0
172.1796875,0
172.74609375,0
173.3125,0
173.875,0
174.4140625,0
175.01953125,0
175.609375,0
176.203125,0
176.7734375,0
177.390625,0
177.99609375,0
178.58984375,1
179.17578125,1
179.73828125,1
180.29296875,1
180.828125,1
181.34765625,1
181.84375,1
182.3515625,1
182.859375,1
183.37109375,1
183.90625,1
184.46875,1
185.046875,1
185.64453125,1
186.22265625,1
186.80859375,1
187.40234375,1
187.99609375,1
188.5859375,1
189.1796875,1
189.73046875,1
190.28515625,1
190.81640625,1
191.33984375,1
191.86328125,1
192.390625,1
192.93359375,1
193.4765625,1
194.0234375,1
194.5859375,1
195.19140625,1
195.78125,1
196.390625,1
197.00390625,1
197.6015625,1
198.23046875,1
198.875,1
199.5546875,1
200.2421875,0
200.96484375,128
201.73046875,128
202.43359375,0
203.12109375,0
203.79296875,0
204.45703125,0
205.109375,0
205.7421875,0
206.3671875,0
206.96875,0
207.55859375,0
208.1328125,0
208.69140625,0
209.2421875,0
209.78125,0
210.3125,128
210.83203125,128
211.34765625,128
211.8515625,0
212.3515625,0
212.8359375,0
213.3203125,0
213.8046875,0
214.28515625,0
214.765625,0
215.25390625,0
215.74609375,0
216.23046875,0
216.71875,0
217.2109375,0
217.70703125,0
218.21484375,0
218.7265625,0
219.2421875,0
219.7578125,0
220.2890625,0
220.8046875,0
221.3203125,0
221.83203125,0
222.33984375,0
222.8359375,0
223.33203125,0
223.82421875,0
224.3203125,0
224.81640625,0
225.3125,0
225.8125,0
226.3046875,0
226.8046875,0
227.30078125,0
227.79296875,0
228.2890625,0
228.77734375,0
229.26953125,0
229.7578125,0
230.25,0
230.734375,0
231.23046875,0
231.72265625,0
232.21875,0
232.71875,0
233.21875,0
233.71875,0
234.22265625,0
234.7265625,0
235.23046875,0
235.734375,0
236.234375,0
236.73046875,0
237.21875,0
237.70703125,0
238.19140625,0
238.6640625,0
239.13671875,0
239.59765625,0
240.0625,0
240.52734375,0
240.98828125,0
241.46484375,0
241.93359375,0
242.40234375,0
242.87890625,0
243.3671875,0
243.87890625,0
244.375,0
244.90625,0
245.5234375,128
246.1875,129
246.87890625,129
247.578125,129
248.28125,129
248.98046875,1
249.66796875,1
250.34375,1
250.96484375,1
251.51953125,1
252.07421875,1
252.62890625,1
253.1640625,129
253.6796875,129
254.18359375,129
254.67578125,129
255.16015625,129
255.640625,129
256.1171875,0
256.58203125,0
257.05859375,0
257.52734375,0
258.0078125,0
258.4921875,0
258.984375,0
259.4765625,0
259.98828125,0
260.5234375,0
261.06640625,0
261.62109375,0
262.1953125,0
262.78125,0
263.38671875,0
263.96875,0
264.546875,0
265.1171875,0
265.671875,0
266.21484375,0
266.74609375,0
267.2734375,0
267.796875,0
268.3203125,1
268.84375,1
269.375,1
269.8984375,1
270.42578125,1
270.96875,1
271.53515625,1
272.1328125,1
272.72265625,1
273.31640625,1
273.91796875,1
274.51171875,1
275.1015625,1
275.6796875,1
276.25390625,1
276.8125,1
277.359375,1
277.890625,1
278.4140625,1
278.92578125,1
279.45703125,1
280.00390625,1
280.58203125,1
281.05078125,129
281.4375,129
281.87890625,129
282.50390625,1
283.21875,1
283.71875,1
284.25390625,1
285.3828125,129
285.6953125,129
286.53515625,129
287.01171875,1
287.34375,129
287.6171875,129
288.2421875,1
288.92578125,1
289.4921875,1
289.95703125,129
290.69140625,1
291.30078125,1
291.8828125,1
292.23828125,129
292.5,129
292.97265625,1
293.5546875,1
294.09375,1
295.08984375,129
296.1484375,129
296.64453125,1
297.1640625,1
297.703125,1
298.26171875,1
298.8203125,1
299.38671875,1
299.94140625,1
300.5546875,1
301.20703125,1
301.875,1
302.54296875,1
303.203125,1
303.83984375,1
304.4609375,1
305.08203125,1
305.6875,1
306.296875,1
306.875,1
307.46484375,1
308.0,129
308.578125,1
309.15234375,1
309.7109375,1
310.26953125,1
310.8359375,1
311.4140625,1
311.99609375,1
312.58203125,1
313.16015625,1
313.7421875,1
314.31640625,0
314.890625,0
315.45703125,0
316.015625,0
316.57421875,0
317.1328125,0
317.69140625,0
318.25390625,0
318.82421875,0
319.40234375,0
319.984375,0
320.55078125,0
321.12109375,0
321.76953125,0
322.2265625,128
322.77734375,0
323.3359375,0
323.89453125,0
324.45703125,0
325.0390625,0
325.57421875,0
326.1328125,0
326.68359375,0
327.234375,0
327.78515625,0
328.33203125,1
328.875,1
329.40234375,1
329.9296875,1
330.4375,1
330.953125,1
331.46484375,1
331.97265625,1
332.48828125,1
332.9921875,1
333.53125,1
334.08984375,1
334.6171875,1
335.16015625,1
335.703125,1
336.25390625,1
336.82421875,1
337.40625,1
338.0078125,1
338.609375,1
339.21484375,1
339.80078125,1
340.37890625,0
340.9453125,0
341.5,0
342.04296875,0
342.578125,0
343.140625,0
343.6953125,0
344.25390625,0
344.81640625,0
345.375,0
345.921875,0
346.46484375,0
347.00390625,0
347.5390625,0
348.0859375,0
348.65234375,0
349.21875,0
349.796875,0
350.37890625,0
350.953125,0
351.51953125,0
352.09375,1
352.6640625,1
353.234375,1
353.79296875,1
354.34765625,1
354.8984375,1
355.4453125,1
355.98828125,1
356.36328125,129
357.04296875,1
357.58203125,1
358.40234375,129
359.046875,1
359.6953125,1
360.25,1
360.828125,1
361.42578125,1
362.0234375,1
362.609375,1
363.17578125,1
363.75390625,1
364.31640625,1
364.8671875,1
365.41015625,1
365.96484375,1
366.515625,1
367.06640625,1
367.6171875,1
368.171875,1
368.71875,1
369.28125,1
369.88671875,1
370.40625,1
370.984375,1
371.5703125,1
371.859375,129
372.17578125,129
372.7890625,1
373.40234375,1
373.76171875,129
374.0234375,129
374.64453125,1
375.2578125,1
375.8671875,1
376.484375,1
377.0703125,1
377.62890625,1
378.1875,1
378.74609375,1
379.29296875,1
379.85546875,1
380.41015625,1
380.98046875,1
381.5546875,1
382.125,1
382.70703125,1
383.27734375,1
383.83984375,1
384.390625,1
384.93359375,1
385.45703125,1
385.98046875,1
386.48046875,1
386.99609375,1
387.44921875,129
387.90234375,129
388.375,1
389.29296875,129
389.7890625,1
390.22265625,1
390.59765625,129
391.01953125,1
391.61328125,1
392.1328125,1
393.1484375,129
393.73828125,1
394.09375,129
394.6796875,1
395.39453125,129
395.9609375,1
396.53515625,1
397.08984375,1
397.63671875,1
398.1796875,1
398.71484375,1
399.265625,1
399.8203125,1
400.375,1
400.66796875,129
400.92578125,129
401.48046875,1
402.0234375,1
402.5703125,1
403.109375,1
403.65234375,1
404.19140625,1
404.73046875,1
405.26953125,1
405.80859375,1
406.35546875,0
407.109375,128
407.4609375,128
407.99609375,0
408.5546875,0
409.1484375,0
409.74609375,0
410.35546875,0
410.96875,0
411.56640625,0
412.16796875,0
412.74609375,0
413.30859375,0
413.87890625,0
414.44140625,0
415.0078125,0
415.5703125,0
416.1328125,0
416.69140625,0
417.25390625,0
417.8203125,0
418.39453125,1
418.97265625,1
419.6484375,1
420.05078125,129
420.5859375,1
421.12890625,1
421.65625,1
422.0,129
422.4921875,1
423.21875,129
423.74609375,1
424.27734375,1
424.53125,129
424.8203125,129
425.35546875,1
425.8828125,1
426.41796875,1
426.9453125,1
427.48046875,1
428.01171875,0
428.546875,0
429.08203125,0
429.6171875,0
430.16796875,0
430.68359375,0
431.2109375,0
431.7421875,0
432.32421875,0
432.76171875,0
433.296875,0
433.7890625,0
434.3359375,0
434.85546875,0
435.37890625,0
435.90234375,0
436.4140625,0
436.9296875,0
437.44140625,0
437.94921875,0
438.4765625,0
439.0078125,0
439.5546875,0
440.10546875,0
440.67578125,0
441.21875,0
441.78125,0
442.578125,128
442.875,128
443.41015625,0
444.25390625,128
444.86328125,0
445.5234375,0
446.07421875,0
446.6484375,0
447.234375,0
447.83203125,0
448.3984375,1
448.95703125,1
449.50390625,1
450.03125,1
450.58984375,1
451.125,1
451.65625,1
452.19140625,1
452.85546875,1
453.2421875,129
453.7578125,1
454.36328125,1
455.2421875,129
455.87890625,1
456.734375,129
457.234375,1
457.7578125,1
458.28125,1
458.83984375,1
459.41796875,1
460.01953125,1
460.60546875,1
461.19921875,1
461.78125,1
462.3515625,1
462.921875,1
463.29296875,129
464.01953125,129
464.5390625,1
465.08203125,1
465.609375,1
466.140625,1
466.66796875,1
467.19921875,1
467.72265625,1
468.2421875,1
468.765625,1
469.2890625,1
469.81640625,1
470.3359375,1
470.86328125,1
471.3828125,1
471.90625,1
472.41796875,1
472.91796875,1
473.43359375,1
473.9375,1
474.44921875,1
474.96875,1
475.5078125,1
476.05859375,1
476.609375,1
477.16015625,1
477.703125,1
478.23828125,1
478.75,1
479.26171875,1
479.76953125,1
480.26171875,1
480.97265625,129
481.23046875,129
481.70703125,1
482.18359375,1
482.6640625,1
483.1484375,1
483.6484375,1
484.16015625,1
484.671875,1
485.18359375,1
485.6953125,1
486.203125,1
486.70703125,1
487.21875,1
487.72265625,1
488.2421875,1
488.75390625,1
489.26953125,1
489.78125,1
490.2890625,1
490.796875,1
491.3046875,1
491.80859375,1
492.3125,1
492.81640625,1
493.3359375,1
493.86328125,1
494.41796875,1
494.97265625,1
495.51953125,1
496.03515625,1
496.61328125,1
497.15234375,1
497.71875,1
498.2890625,1
498.88671875,1
499.49609375,1
500.09765625,1
500.703125,1
501.3203125,1
501.9375,1
502.5546875,1
503.15625,1
503.7265625,1
504.26171875,1
504.796875,1
505.3359375,1
505.890625,1
506.44140625,0
506.9921875,0
507.5859375,0
508.17578125,0
508.765625,0
509.3515625,0
509.91796875,0
510.47265625,0
511.01171875,0
511.5390625,0
512.05859375,0
512.578125,0
513.12109375,0
513.765625,0
514.54296875,128
515.28515625,128
516.05078125,128
516.83203125,128
517.58203125,128
518.3203125,0
519.0625,0
519.796875,0
520.50390625,0
521.20703125,0
521.91015625,0
522.58203125,0
523.2421875,0
523.8671875,0
524.49609375,0
525.15234375,0
525.85546875,0
526.54296875,1
527.21875,1
527.875,1
528.53125,1
529.1796875,1
529.8203125,1
530.45703125,1
531.109375,1
531.7734375,1
532.42578125,1
533.0703125,1
533.7109375,1
534.35546875,1
535.0625,1
535.7890625,1
536.5078125,1
537.1875,1
537.87109375,1
538.55859375,1
539.2421875,1
539.91015625,1
540.5390625,1
541.12890625,1
541.7109375,1
542.28515625,1
542.8671875,1
543.46484375,1
544.09765625,1
544.71484375,1
545.4140625,1
546.21875,1
547.0078125,1
547.75390625,1
548.5234375,0
549.27734375,0
550.09375,0
550.87890625,0
551.64453125,0
552.39453125,0
553.125,0
553.828125,0
554.5234375,0
555.203125,0
555.8671875,0
556.53125,0
557.17578125,0
557.8125,0
558.4296875,0
559.0390625,0
559.62890625,0
560.2109375,0
560.7890625,0
561.3828125,0
561.99609375,0
562.66015625,0
563.41796875,0
564.2734375,128
565.14453125,128
566.04296875,128
566.94921875,128
567.83203125,0
568.61328125,0
569.35546875,0
570.04296875,0
570.6875,128
571.30859375,0
571.96875,0
572.7109375,0
573.44921875,0
574.16015625,0
574.8515625,0
575.5,0
576.12890625,0
576.78125,0
577.52734375,0
578.31640625,0
579.06640625,0
579.8515625,0
580.65234375,0
581.4296875,0
582.16796875,0
582.859375,0
583.53125,0
584.171875,0
584.81640625,0
585.4921875,0
586.17578125,0
586.8515625,0
587.51953125,0
588.21484375,0
588.9375,0
589.62109375,0
590.3046875,0
591.00390625,0
591.73828125,0
592.4453125,0
593.1171875,0
593.82421875,0
594.5546875,0
595.30078125,0
596.0625,0
596.78125,0
597.5234375,0
598.24609375,0
598.9765625,0
599.7109375,0
600.39453125,0
601.0625,0
601.72265625,0
602.38671875,0
603.0625,0
603.796875,0
604.5078125,0
605.22265625,0
605.9296875,0
606.62890625,0
607.29296875,0
607.95703125,0
608.59375,0
609.2578125,0
609.93359375,0
610.60546875,0
611.28515625,0
611.94921875,0
612.59375,0
613.2109375,0
613.8203125,0
614.42578125,0
615.07421875,0
615.74609375,0
616.4765625,0
617.2109375,0
617.9921875,0
618.78125,0
619.53515625,0
620.30859375,0
621.05078125,0
621.765625,0
622.484375,0
623.19921875,0
623.90234375,0
624.58984375,0
625.28125,0
625.97265625,0
626.640625,0
627.32421875,0
628.0,0
628.66015625,0
629.33203125,0
630.01171875,0
630.69921875,0
631.38671875,0
632.05859375,0
632.73046875,0
633.40625,0
634.1015625,0
634.796875,0
635.46484375,0
636.1328125,0
636.83203125,0
637.53515625,0
638.21875,0
638.91015625,0
639.62890625,0
640.29296875,0
640.95703125,0
641.63671875,0
642.3203125,0
642.98828125,0
643.6484375,0
644.3125,0
644.96875,0
645.609375,0
646.26171875,0
646.91796875,0
647.5703125,0
648.21875,1
648.8671875,1
649.5078125,1
650.1328125,1
650.7578125,1
651.37109375,1
651.97265625,1
652.55859375,1
653.13671875,1
653.69921875,1
654.24609375,1
654.78515625,1
655.328125,1
655.86328125,129
656.40625,1
656.95703125,1
657.5234375,1
658.08203125,0
658.64453125,0
659.22265625,0
659.8203125,0
660.4453125,0
661.06640625,0
661.71484375,0
662.375,0
663.0234375,0
663.65234375,0
664.265625,0
664.87109375,0
665.46875,0
666.07421875,0
666.67578125,0
667.3046875,0
667.95703125,0
668.61328125,0
669.31640625,0
670.046875,0
670.7578125,0
671.46484375,0
672.1640625,0
672.84765625,0
673.515625,0
674.1640625,0
674.78515625,0
675.41015625,0
676.02734375,0
676.62890625,0
677.234375,0
677.85546875,0
678.484375,0
679.09765625,0
679.72265625,0
680.359375,1
681.0,1
681.64453125,1
682.27734375,1
682.88671875,1
683.46484375,1
684.03125,1
684.58984375,1
685.1484375,1
685.69140625,1
686.25390625,1
686.8203125,1
687.375,1
687.9453125,1
688.5078125,1
689.0703125,1
689.6171875,1
690.1484375,1
690.66015625,1
691.171875,1
691.68359375,1
692.1953125,1
692.70703125,1
693.2265625,1
693.74609375,1
694.26953125,1
694.8046875,1
695.328125,1
695.85546875,1
696.3828125,1
696.91015625,1
697.43359375,1
697.95703125,1
698.484375,1
699.0078125,1
699.51953125,1
700.0390625,1
700.5625,1
701.078125,1
701.60546875,1
702.140625,1
702.671875,1
703.19921875,1
703.734375,1
704.26953125,1
704.796875,1
705.3203125,1
705.83984375,1
706.3515625,1
706.859375,1
707.36328125,1
707.85546875,1
708.3515625,1
708.8359375,1
709.30078125,1
709.80078125,1
710.28515625,1
710.7734375,1
711.2578125,1
711.70703125,1
712.17578125,1
712.65625,1
713.12890625,1
713.5859375,1
714.046875,1
714.51953125,1
714.9921875,1
715.47265625,1
715.953125,1
716.44140625,1
716.93359375,1
717.42578125,1
717.92578125,1
718.42578125,1
718.93359375,1
719.4375,1
719.9375,1
720.4296875,1
720.921875,1
721.41015625,1
721.8984375,1
722.390625,1
722.8828125,1
723.375,1
723.875,1
724.375,1
724.87890625,1
725.3828125,1
725.8828125,1
726.375,0
726.859375,0
727.33984375,0
727.8125,0
728.28515625,0
728.76171875,0
729.26171875,0
729.8125,0
730.40234375,0
731.05859375,128
731.73046875,128
732.39453125,128
733.03125,128
733.65234375,128
734.24609375,0
734.8203125,0
735.37890625,0
735.92578125,0
736.45703125,0
736.98046875,0
737.48828125,0
738.00390625,0
738.51953125,0
739.05078125,0
739.6015625,0
740.17578125,1
740.75,1
741.3203125,1
741.87890625,1
742.43359375,1
742.9921875,1
743.54296875,1
744.0859375,1
744.640625,1
745.19140625,1
745.734375,1
746.48046875,129
746.84765625,129
747.4140625,1
747.9765625,1
748.55859375,1
749.140625,1
749.71875,1
750.3046875,1
750.9140625,1
751.51953125,1
752.14453125,1
752.76953125,1
753.30078125,1
753.86328125,1
754.51953125,1
754.83984375,129
755.61328125,129
756.1953125,1
756.484375,129
756.7890625,129
757.3828125,1
757.97265625,1
758.53125,1
759.1953125,1
759.69140625,1
760.24609375,1
761.32421875,129
761.94140625,1
762.5078125,1
763.27734375,129
763.66015625,129
764.234375,1
764.8203125,1
765.40234375,1
765.9921875,1
766.5625,1
767.1328125,1
767.70703125,1
768.2890625,1
768.60546875,129
768.87109375,129
769.43359375,1
769.9921875,1
770.5703125,1
771.1171875,1
771.67578125,1
772.2421875,1
772.79296875,1
773.59375,129
774.08203125,1
774.5703125,1
775.046875,1
775.58984375,1
776.15234375,1
776.71484375,1
777.27734375,1
777.828125,1
778.3828125,1
778.9375,1
779.50390625,1
780.06640625,1
780.6328125,1
781.203125,1
781.77734375,1
782.34765625,1
782.91796875,1
783.51171875,1
783.8046875,129
784.10546875,129
784.67578125,1
785.234375,1
785.76953125,1
786.38671875,1
786.953125,1
787.5078125,1
788.08203125,1
788.6171875,1
789.1640625,1
789.72265625,1
790.27734375,1
790.8359375,1
791.37890625,1
791.921875,1
792.45703125,1
793.0078125,1
793.546875,1
794.08984375,1
794.63671875,1
795.1796875,1
795.71875,1
796.24609375,1
796.76953125,1
797.29296875,1
797.8125,1
798.34375,1
798.87109375,1
799.40625,1
799.953125,1
800.515625,1
801.05859375,1
801.609375,1
802.16796875,1
802.7265625,1
803.2890625,1
803.84765625,1
804.41015625,1
804.98046875,1
805.5546875,1
806.1171875,1
806.6875,1
807.265625,1
807.84375,1
808.41796875,1
808.98828125,1
809.5625,1
810.13671875,1
810.70703125,1
811.27734375,1
811.84765625,1
812.41015625,1
812.96484375,1
813.51171875,1
814.05078125,0
814.58203125,0
815.11328125,0
815.62890625,0
816.140625,0
816.63671875,0
817.125,0
817.60546875,0
818.09375,0
818.57421875,0
819.05859375,0
819.55078125,0
820.05078125,0
820.5625,0
821.1171875,0
821.703125,0
822.2265625,0
822.765625,0
823.55078125,128
824.40625,128
824.94140625,0
825.46484375,0
825.97265625,0
826.47265625,0
826.95703125,0
827.4375,0
827.91015625,0
828.37890625,0
828.84375,0
829.3046875,0
829.765625,0
830.234375,0
830.71484375,0
831.2109375,0
831.71484375,0
832.2109375,0
832.70703125,0
833.2109375,0
833.71484375,0
834.21484375,0
834.7109375,0
835.19921875,0
835.6875,0
836.17578125,0
836.65625,0
837.140625,0
837.6171875,0
838.09375,0
838.5625,0
839.03125,0
839.49609375,0
839.95703125,0
840.421875,0
840.8828125,0
841.35546875,0
841.8359375,0
842.33203125,0
842.84375,0
843.3671875,0
843.91015625,0
844.46875,0
845.02734375,0
845.5859375,0
846.140625,129
846.68359375,1
847.21484375,1
847.73828125,1
848.25,1
848.75,1
849.2421875,1
849.73046875,1
850.2109375,1
850.703125,1
851.20703125,1
851.7421875,1
852.28515625,1
852.86328125,1
853.5,129
854.20703125,129
854.98046875,129
855.72265625,129
856.44140625,129
856.83203125,129
857.1640625,129
857.62109375,1
857.88671875,129
858.484375,1
859.109375,1
859.72265625,1
860.33203125,1
860.92578125,1
861.51171875,1
862.078125,1
862.6953125,1
863.34375,1
864.125,129
864.5859375,129
865.1875,1
865.8828125,1
866.40625,1
866.9921875,1
867.58203125,1
868.12890625,1
868.66796875,1
869.21484375,1
869.765625,1
870.3125,1
870.85546875,1
871.41015625,1
871.9609375,1
872.51953125,1
873.08984375,1
873.64453125,1
874.28515625,1
874.7578125,1
875.3125,1
875.7109375,129
876.18359375,1
876.66015625,1
877.10546875,129
877.59375,1
878.07421875,1
878.72265625,1
879.38671875,1
879.96875,1
880.4296875,1
881.0078125,1
881.58984375,1
882.14453125,1
882.73828125,1
883.296875,1
883.85546875,1
884.42578125,1
884.96875,1
885.50390625,1
886.04296875,1
886.58984375,1
887.12109375,1
887.65625,1
888.18359375,1
888.55859375,129
889.3125,129
889.86328125,1
890.4375,1
890.703125,129
890.9765625,129
891.515625,1
892.05859375,1
892.60546875,1
893.14453125,1
893.3984375,129
893.68359375,129
894.21484375,1
894.84375,1
895.3359375,1
895.8125,1
896.328125,1
896.8515625,1
897.3984375,1
898.25390625,129
899.25,129
900.0078125,129
900.5078125,1
901.01171875,1
901.515625,1
902.01171875,1
902.51171875,1
903.015625,1
903.52734375,1
904.03125,1
904.53515625,1
905.0390625,1
905.54296875,1
906.04296875,1
906.546875,1
907.0546875,1
907.55859375,1
908.0625,1
908.5625,1
909.06640625,1
909.56640625,1
910.0703125,1
910.5703125,1
911.06640625,1
911.5625,1
912.078125,1
912.734375,129
913.52734375,129
914.29296875,129
915.06640625,129
915.78515625,129
916.4609375,129
917.09765625,129
917.71484375,129
918.31640625,1
918.9140625,1
919.49609375,1
920.06640625,1
920.625,1
921.1953125,1
921.7578125,1
922.30859375,1
922.8671875,1
923.4140625,1
923.953125,1
924.4921875,1
925.02734375,1
925.55859375,1
926.08203125,1
926.609375,1
927.140625,1
927.6796875,1
928.21875,1
928.75390625,1
929.29296875,1
929.8359375,1
930.390625,1
930.94140625,1
931.50390625,1
932.078125,1
932.68359375,1
933.30078125,1
933.90625,1
934.49609375,1
935.06640625,1
935.66015625,1
936.34375,1
937.0,1
937.65625,1
938.3125,1
938.953125,1
939.5625,1
940.15625,0
940.74609375,0
941.3203125,0
941.88671875,0
942.45703125,0
943.0390625,0
943.6328125,0
944.21484375,0
944.82421875,0
945.45703125,0
946.12890625,0
946.78125,0
947.4296875,0
948.078125,0
948.71484375,0
949.328125,0
949.9375,0
950.5546875,0
951.1796875,0
951.80859375,0
952.41796875,0
953.04296875,0
953.671875,0
954.32421875,0
954.953125,0
955.546875,0
956.1328125,0
956.7109375,0
957.28125,0
957.83203125,0
958.375,0
958.91015625,0
959.4765625,0
960.19921875,128
960.8828125,0
961.609375,128
962.3515625,128
963.0390625,0
963.734375,0
964.4140625,0
965.08203125,0
965.71484375,0
966.3359375,0
966.953125,0
967.58203125,0
968.1953125,0
968.8046875,0
969.42578125,0
970.046875,0
970.6640625,0
971.26953125,0
971.90234375,0
972.55078125,0
973.21484375,0
973.86328125,0
974.5,0
975.14453125,0
975.796875,0
976.4609375,0
977.09375,0
977.76953125,0
978.47265625,0
979.1875,0
979.859375,0
980.56640625,0
981.26953125,0
981.96875,0
982.62890625,0
983.296875,0
983.953125,0
984.59765625,0
985.21875,0
985.8203125,0
986.390625,0
986.9609375,0
987.5390625,0
988.1484375,0
988.77734375,0
989.421875,0
990.12890625,0
990.87109375,0
991.625,0
992.3203125,0
993.02734375,0
993.703125,0
994.36328125,0
994.99609375,0
995.63671875,0
996.2734375,0
996.92578125,0
997.5625,0
998.21484375,0
998.89453125,0
999.58984375,0
1000.265625,0
1000.97265625,0
1001.66796875,0
1002.34375,0
1003.0078125,0
1003.67578125,0
1004.33984375,0
1004.984375,0
1005.6171875,0
1006.26953125,0
1006.91796875,0
1007.5625,0
1008.1875,0
1008.8359375,0
1009.5,0
1010.18359375,0
1010.83984375,0
1011.52734375,0
1012.2109375,0
1012.88671875,0
1013.53125,0
1014.17578125,0
1014.8203125,0
1015.47265625,0
1016.1015625,0
1016.7421875,0
1017.38671875,0
1018.03125,0
1018.65234375,0
1019.27734375,0
1019.8984375,0
1020.51953125,0
1021.140625,0
1021.7421875,0
1022.33984375,0
1022.94921875,0
1023.5625,0
1024.1875,0
1024.8125,0
1025.4296875,0
1025.9765625,0
1026.671875,0
1027.3046875,0
1027.94140625,0
1028.56640625,0
1029.203125,0
1029.84765625,0
1030.48046875,0
1031.10546875,0
1031.71875,0
1032.3203125,0
1032.9921875,0
1033.73828125,0
1034.49609375,0
1035.2578125,0
1035.99609375,0
1036.69921875,0
1037.359375,0
1037.9921875,0
1038.58984375,0
1039.18359375,0
1039.7890625,0
1040.41015625,0
1041.07421875,0
1041.75390625,0
