time [s],RR_interval_quality [NA](/api/datatype/1004/)
94.59375,129
95.5546875,129
95.875,129
96.69921875,1
97.05078125,129
97.8828125,1
98.45703125,129
99.2578125,1
99.5234375,129
99.85546875,129
100.1328125,129
100.63671875,129
100.9921875,129
101.53515625,129
102.05859375,129
102.94921875,1
103.72265625,1
104.203125,129
104.62109375,129
105.390625,1
106.9921875,129
107.29296875,129
107.90234375,1
109.29296875,129
110.56640625,129
112.71875,129
113.2421875,1
114.3828125,129
114.703125,129
115.72265625,129
116.05859375,1
116.4765625,1
117.5078125,1
118.17578125,1
119.328125,1
120.46484375,1
120.796875,129
122.15234375,1
122.67578125,129
123.2890625,129
123.79296875,129
124.19921875,129
124.48828125,129
125.09765625,129
125.49609375,129
126.234375,129
126.95703125,129
127.6484375,1
128.28515625,1
128.59765625,129
129.38671875,1
130.00390625,1
130.3359375,129
131.02734375,1
131.3359375,129
131.71484375,129
132.32421875,1
132.8125,129
133.84765625,129
134.26953125,129
135.46875,129
136.4296875,129
137.0859375,1
137.6328125,1
138.29296875,1
138.734375,129
140.1015625,129
140.890625,1
141.19921875,129
141.75,1
142.40234375,1
142.68359375,129
143.24609375,1
143.9453125,1
145.98046875,129
147.18359375,129
148.234375,129
148.953125,1
149.80859375,129
150.234375,129
150.53125,1
151.29296875,1
151.8671875,1
152.328125,129
152.8671875,1
153.7265625,129
154.45703125,1
155.5234375,1
155.81640625,129
156.53125,1
157.38671875,1
157.74609375,129
158.609375,1
159.0234375,129
160.05859375,1
160.375,129
160.90234375,129
161.21875,129
162.2109375,1
164.8984375,129
165.6484375,1
167.203125,129
168.0546875,1
168.32421875,129
169.0625,1
169.7265625,1
170.49609375,1
171.3359375,1
172.2109375,1
172.5625,129
174.11328125,129
174.5,129
174.94140625,129
175.37890625,129
175.7734375,129
176.81640625,129
177.34765625,129
177.76953125,129
178.44921875,1
178.76171875,129
179.01953125,129
179.8828125,129
180.2578125,1
180.6640625,1
181.84765625,129
183.00390625,129
184.4921875,129
185.05078125,1
185.734375,1
186.61328125,1
187.2890625,1
187.578125,129
188.32421875,1
189.14453125,1
190.25390625,1
190.67578125,129
191.72265625,1
192.9453125,1
193.359375,129
194.01953125,129
194.44921875,129
194.73046875,129
195.16015625,1
195.875,1
198.08984375,129
198.99609375,129
199.83984375,129
200.43359375,129
202.10546875,129
203.125,129
203.984375,129
204.57421875,1
204.90234375,129
205.65625,1
206.734375,1
207.1171875,129
207.4140625,129
207.97265625,1
208.671875,1
209.59765625,1
209.9375,129
210.3515625,129
211.46875,1
212.0,129
212.32421875,1
213.10546875,129
213.64453125,1
215.16796875,129
216.05078125,1
216.578125,1
217.9921875,129
218.48046875,1
219.86328125,129
220.5078125,129
221.0,1
221.3515625,129
222.015625,129
222.328125,129
223.15234375,129
224.04296875,129
224.70703125,1
225.875,129
226.609375,1
227.625,1
228.82421875,129
229.51953125,1
230.61328125,129
230.99609375,129
232.08203125,1
233.28515625,1
233.91796875,129
234.4765625,129
236.12109375,129
236.71875,129
237.96875,1
238.36328125,129
239.01171875,129
239.89453125,1
240.78515625,1
241.0859375,129
241.546875,129
241.80078125,129
242.46875,1
243.54296875,1
244.296875,1
245.07421875,1
245.671875,1
246.0546875,1
246.50390625,1
247.78125,1
248.265625,1
249.01171875,1
249.43359375,1
250.37109375,1
250.828125,1
251.35546875,1
252.109375,1
253.44140625,129
253.828125,129
254.125,129
254.6640625,1
255.234375,1
255.5625,129
256.2109375,129
257.01953125,1
257.46875,1
258.0703125,1
258.671875,1
259.07421875,129
259.8359375,129
260.40234375,1
261.04296875,1
261.80078125,129
262.078125,129
263.24609375,129
263.7734375,1
264.43359375,1
265.23046875,1
266.1953125,1
266.90625,1
267.35546875,129
268.12109375,1
268.5,129
268.921875,129
269.34765625,129
269.72265625,1
270.8359375,129
271.65625,1
271.984375,129
272.98046875,1
273.5625,1
275.046875,129
276.16015625,129
276.6796875,1
277.12890625,1
277.63671875,1
278.15625,1
278.61328125,1
279.08203125,1
279.41015625,129
279.8125,1
280.21484375,1
280.69921875,1
281.46484375,129
281.74609375,129
282.37890625,129
282.89453125,1
283.32421875,1
283.87109375,1
285.13671875,129
285.55078125,1
286.234375,129
286.765625,1
287.375,1
288.375,129
288.62890625,129
289.60546875,129
290.75390625,129
291.55859375,1
292.7421875,1
293.15625,1
293.52734375,1
293.83984375,129
294.4921875,1
295.05859375,1
295.703125,1
295.9765625,129
296.51953125,1
297.484375,1
299.25,129
300.0,1
300.80078125,1
301.296875,129
302.05859375,1
302.7265625,1
303.60546875,1
304.4453125,1
305.90234375,129
306.34375,129
306.7890625,129
307.21875,129
307.69921875,129
308.125,1
308.53515625,1
308.95703125,1
309.4140625,1
310.24609375,129
311.45703125,129
311.86328125,1
312.4296875,129
312.796875,1
313.5,129
314.01953125,1
314.48828125,1
315.87890625,129
316.62109375,129
317.38671875,129
317.92578125,129
318.515625,1
319.0625,1
319.46875,129
320.0390625,1
320.84765625,129
321.2890625,129
321.671875,129
322.7109375,129
323.21484375,1
323.59765625,129
324.03515625,129
324.7890625,1
325.47265625,1
326.2265625,1
326.98046875,1
327.25,129
327.54296875,129
328.2890625,1
328.80859375,129
329.2265625,129
330.23828125,1
330.75,129
331.99609375,129
332.31640625,129
333.37890625,129
334.99609375,129
335.4453125,129
335.69921875,129
337.46875,129
339.58203125,1
339.9375,1
340.66796875,1
340.9609375,129
341.9921875,1
342.59765625,1
343.76171875,1
344.30859375,129
345.52734375,1
346.359375,129
346.7421875,129
347.140625,129
347.50390625,1
348.7109375,1
349.24609375,129
349.5078125,129
349.96875,129
350.9296875,1
351.859375,1
352.609375,129
352.93359375,1
353.67578125,1
355.03125,129
355.8203125,1
356.359375,129
357.44921875,129
358.52734375,1
359.55078125,1
359.90234375,129
360.19921875,129
360.80078125,129
361.078125,129
362.1171875,1
363.9765625,129
365.06640625,1
365.56640625,129
366.35546875,129
368.55078125,129
369.55078125,1
370.58203125,1
371.16015625,129
372.328125,1
373.7265625,1
374.6328125,1
376.078125,1
376.33984375,129
377.76953125,1
378.6640625,1
379.02734375,129
379.87890625,1
380.1484375,129
380.7109375,129
381.0703125,129
381.37890625,129
381.86328125,129
382.42578125,1
383.24609375,129
383.9765625,1
384.515625,1
385.20703125,1
385.84765625,1
386.7421875,1
387.8515625,129
388.4765625,1
389.0625,1
389.98828125,129
390.50390625,1
391.0859375,1
392.2890625,129
392.85546875,1
393.6796875,129
394.1015625,129
394.77734375,1
396.04296875,129
396.4921875,129
396.80078125,129
397.1015625,129
397.9375,129
398.46484375,1
399.02734375,1
400.09765625,129
401.1640625,1
402.0234375,1
402.671875,129
403.2265625,1
404.15234375,1
404.734375,1
405.765625,1
406.36328125,1
407.3046875,129
408.16796875,1
408.5546875,129
409.2421875,1
410.12109375,1
410.78125,129
411.3046875,129
412.12890625,1
413.30859375,1
413.87109375,1
414.45703125,1
415.0703125,1
415.64453125,1
416.23828125,1
416.85546875,1
417.48828125,1
418.13671875,1
418.74609375,1
419.37890625,1
420.08984375,1
420.58984375,129
421.203125,1
421.77734375,1
422.26953125,129
422.9765625,1
424.57421875,129
424.83984375,129
426.578125,129
426.87890625,129
427.5546875,1
428.01171875,129
429.046875,129
430.0859375,129
431.72265625,129
432.06640625,129
433.19921875,1
433.71484375,129
433.99609375,129
434.3359375,129
435.1875,129
436.48828125,1
437.0,129
437.57421875,129
438.0703125,1
438.65625,1
439.3671875,1
440.21484375,1
440.765625,1
441.08203125,129
442.4375,129
443.13671875,1
443.71484375,1
444.22265625,1
444.79296875,1
445.33203125,1
446.55859375,129
446.99609375,129
447.35546875,129
448.08203125,129
449.23046875,129
449.515625,129
450.36328125,129
451.0390625,1
451.7734375,1
452.109375,129
453.078125,1
453.40625,1
453.7578125,1
455.28515625,129
455.65625,1
457.890625,129
459.2109375,129
459.5625,1
461.40625,129
462.0859375,129
462.75,129
463.4140625,1
464.09375,1
464.78515625,1
465.49609375,1
466.1640625,1
466.8046875,1
467.421875,1
467.7890625,129
469.23828125,129
469.5,129
470.16796875,1
471.34765625,129
471.75,129
472.140625,129
472.56640625,129
473.03515625,129
473.703125,1
474.03125,129
474.9921875,129
475.265625,129
476.55078125,129
476.98828125,1
478.03125,129
479.0234375,129
479.65234375,1
480.0859375,1
481.796875,129
482.16796875,1
482.734375,129
483.19140625,1
483.8359375,129
484.10546875,129
485.07421875,1
485.67578125,1
486.16015625,1
487.12890625,1
487.59375,1
488.3046875,1
489.09375,1
490.65625,129
491.20703125,1
491.51953125,129
492.484375,1
492.8046875,129
495.640625,129
496.25,1
496.8203125,1
497.078125,129
498.01171875,129
498.55859375,1
498.98046875,129
499.3984375,129
501.34375,129
502.11328125,129
502.53125,129
502.8984375,129
503.50390625,1
503.9375,1
504.3125,1
504.73828125,1
505.7734375,129
506.26171875,1
506.5390625,129
507.16796875,129
508.4140625,129
508.79296875,1
509.1796875,1
510.2578125,129
511.21875,129
513.30859375,129
513.625,129
514.67578125,1
515.28125,1
515.76171875,1
516.359375,129
516.796875,129
517.6171875,1
518.7109375,1
519.76171875,1
520.9765625,1
521.54296875,129
522.5234375,1
523.5,1
524.0546875,1
524.484375,129
525.10546875,1
525.65625,1
526.0390625,129
528.08203125,129
528.36328125,129
529.3984375,1
529.703125,129
530.71875,1
531.23828125,1
531.7265625,1
532.1328125,129
532.94921875,1
533.50390625,1
534.2421875,129
535.3671875,1
535.88671875,1
536.26953125,1
537.01953125,1
537.75,1
538.77734375,129
539.62109375,1
540.23828125,1
540.70703125,129
541.515625,1
542.34375,1
542.69140625,129
544.046875,129
544.6015625,129
545.72265625,129
546.30078125,129
547.390625,129
547.7734375,129
548.83203125,129
549.28125,129
550.1640625,1
550.50390625,129
550.9453125,1
552.375,1
552.8125,1
553.59765625,1
554.0,1
555.0546875,1
555.484375,1
556.6875,1
558.17578125,129
558.4765625,129
559.46484375,129
559.8046875,129
560.60546875,129
561.3046875,129
561.62890625,1
562.6796875,1
564.01171875,1
564.421875,129
565.4765625,1
565.79296875,129
566.7265625,1
567.16015625,129
567.86328125,129
568.28125,1
570.1484375,129
572.40625,129
573.01953125,1
573.90625,129
574.1953125,129
574.85546875,1
575.56640625,1
576.51171875,129
577.7265625,129
579.4375,129
579.87890625,129
580.34375,1
581.6953125,129
582.1484375,1
583.2578125,129
583.62890625,1
584.1796875,1
585.5625,129
586.0625,1
587.671875,129
589.55078125,129
590.03515625,1
590.51953125,1
592.16796875,1
592.671875,1
593.0546875,129
594.18359375,129
594.6328125,1
595.69921875,129
596.53125,129
596.875,129
597.26953125,129
597.79296875,1
598.59765625,129
599.6796875,129
600.4765625,129
601.6953125,1
602.11328125,129
602.671875,129
603.1328125,129
604.12109375,1
604.5625,1
605.359375,1
605.8046875,1
606.41015625,1
606.88671875,1
607.38671875,1
607.875,1
608.36328125,1
609.2734375,129
609.8984375,129
610.203125,129
612.484375,129
613.5546875,129
614.13671875,1
615.08984375,129
615.59375,1
616.0546875,1
616.52734375,1
617.53125,129
617.98046875,1
618.7734375,129
619.66015625,1
620.15234375,1
620.47265625,129
621.90625,129
622.5859375,1
623.265625,1
623.8125,1
624.42578125,1
625.0078125,1
625.5546875,1
625.8203125,129
626.82421875,1
627.484375,1
628.16015625,1
628.5078125,129
629.05859375,1
630.09375,129
630.3984375,129
631.16796875,1
631.8359375,1
632.3984375,1
633.2265625,129
633.59765625,129
633.8515625,129
634.33984375,1
635.01171875,1
635.5859375,1
636.1875,1
637.0390625,129
637.33203125,129
637.91796875,1
638.2109375,129
638.51171875,129
639.0234375,1
640.0859375,129
640.56640625,1
641.6171875,129
642.15234375,1
643.03125,129
643.3046875,129
643.71875,1
644.88671875,1
645.71484375,1
647.07421875,1
647.78515625,1
648.80078125,1
649.39453125,1
650.2578125,1
651.53515625,1
651.9921875,129
652.51953125,1
653.92578125,1
654.23046875,129
654.61328125,129
655.21875,129
655.7421875,129
656.1796875,129
656.50390625,129
657.5078125,1
658.41015625,1
659.3359375,1
660.16796875,1
660.43359375,129
661.2734375,1
661.7109375,1
662.0234375,129
662.609375,129
663.3203125,129
663.93359375,129
664.23046875,129
664.91015625,1
665.7109375,1
666.0390625,129
666.58984375,1
666.859375,129
667.390625,129
667.9609375,1
668.7265625,1
669.171875,129
669.45703125,129
670.6875,129
671.0390625,129
671.31640625,1
671.87109375,1
672.171875,1
673.125,129
673.6796875,1
674.0234375,129
675.78515625,129
676.93359375,129
677.3046875,129
679.125,129
679.88671875,1
680.5703125,1
680.93359375,1
681.48828125,1
682.08984375,1
683.0625,129
683.390625,129
683.76171875,1
685.23046875,129
685.953125,129
686.34375,1
687.41015625,129
689.578125,129
689.88671875,129
690.45703125,1
691.8359375,129
692.15234375,129
692.8984375,129
693.80078125,129
694.8515625,1
696.5,1
697.7734375,1
698.25,129
698.953125,129
699.3984375,1
701.02734375,1
701.58203125,1
702.4921875,1
702.76171875,129
703.375,1
704.5625,1
705.4140625,1
706.234375,1
707.0390625,1
707.5546875,129
707.94140625,129
708.24609375,129
709.2890625,129
710.4609375,1
711.0625,129
711.4140625,129
712.24609375,1
712.59375,129
713.78515625,1
714.14453125,129
714.8515625,1
715.43359375,129
716.578125,1
716.8515625,129
717.45703125,129
717.74609375,129
718.29296875,1
720.0703125,129
720.6328125,1
721.26171875,1
721.94140625,1
722.63671875,1
722.93359375,129
723.21875,1
723.83203125,1
724.23828125,129
725.39453125,129
726.66015625,129
726.96875,1
727.46484375,129
727.74609375,1
728.1015625,129
728.37109375,129
729.43359375,129
729.7578125,129
731.31640625,129
732.2265625,129
733.1328125,129
735.13671875,129
735.390625,1
735.8515625,1
736.5546875,1
737.09375,1
737.72265625,1
738.328125,1
739.3125,1
739.625,129
740.04296875,129
740.37890625,129
740.78125,129
741.56640625,1
741.87109375,129
742.48046875,1
742.984375,1
744.00390625,129
745.0625,129
746.37109375,129
747.27734375,1
748.39453125,1
748.90625,129
749.4296875,1
750.1953125,129
751.265625,1
751.52734375,129
752.77734375,1
754.1171875,1
756.31640625,129
756.80859375,1
757.0625,129
757.50390625,1
758.09375,1
758.70703125,1
759.05078125,129
759.61328125,1
760.47265625,129
762.05859375,1
762.73046875,1
763.48828125,1
764.32421875,1
765.171875,1
765.53515625,129
766.55859375,129
767.3671875,1
767.6328125,129
768.21875,129
768.8203125,1
769.56640625,1
769.9765625,129
770.52734375,129
770.9921875,129
771.734375,1
772.078125,129
772.609375,129
773.08203125,129
773.62109375,1
774.24609375,1
775.0546875,1
775.4609375,129
776.0703125,1
776.53515625,129
776.97265625,129
778.1484375,129
778.91015625,1
779.6484375,1
780.2421875,129
780.67578125,129
781.625,1
782.05859375,1
782.3984375,129
782.8359375,1
783.8125,129
785.0390625,129
786.1171875,129
786.6015625,1
786.875,129
787.37890625,1
788.203125,1
788.95703125,1
789.7578125,1
790.16796875,1
791.265625,1
791.64453125,129
792.64453125,1
793.6875,1
794.00390625,129
794.46875,129
794.82421875,129
795.73046875,1
796.05859375,129
797.2109375,1
798.375,1
798.7734375,129
799.2109375,129
799.5859375,1
800.1640625,1
801.50390625,1
802.22265625,1
802.79296875,129
803.8828125,1
804.2421875,1
804.671875,1
805.70703125,1
807.2578125,129
808.13671875,1
809.4453125,1
809.7734375,129
810.73828125,1
811.03515625,129
811.3828125,1
812.0078125,129
812.8828125,1
813.5859375,1
813.91796875,1
814.421875,129
815.0390625,129
815.5,1
816.078125,1
816.62890625,1
817.7109375,1
818.26171875,1
819.359375,129
819.91796875,1
821.1484375,129
821.703125,1
821.9609375,129
822.21875,129
822.65234375,129
822.93359375,129
824.05078125,129
825.29296875,129
826.07421875,129
826.90625,129
827.6796875,129
829.83984375,129
830.9609375,1
831.9296875,1
832.3046875,129
833.03125,1
833.71484375,1
834.0625,129
834.40625,129
835.09765625,1
835.89453125,1
836.1640625,129
836.9765625,1
837.33984375,129
837.60546875,129
838.3671875,1
839.42578125,129
840.1796875,1
840.54296875,129
841.45703125,1
842.1875,1
842.7890625,129
843.32421875,129
843.78125,129
844.31640625,129
844.7421875,129
845.609375,1
846.046875,129
846.73828125,1
847.4453125,1
849.0078125,129
850.5390625,129
851.05078125,1
851.40234375,129
852.23828125,129
853.83984375,1
854.78515625,1
855.0390625,129
855.48828125,1
856.2421875,1
856.63671875,1
857.9453125,1
858.5078125,129
859.1953125,1
859.875,1
860.41015625,129
861.04296875,1
861.98828125,129
862.875,1
863.6953125,1
864.30859375,1
864.63671875,129
865.5234375,129
866.4609375,1
867.25,1
868.27734375,1
868.9609375,1
869.3515625,129
870.23046875,1
870.8671875,1
871.44140625,129
871.95703125,129
872.51953125,129
873.5625,1
874.11328125,1
874.88671875,1
875.23828125,129
875.91796875,1
876.51171875,1
876.984375,1
877.796875,129
878.4296875,1
878.87109375,129
879.67578125,129
880.01171875,129
880.75,1
881.3125,1
882.3671875,129
883.26171875,1
883.52734375,129
883.92578125,129
884.42578125,129
885.01171875,1
885.5390625,1
886.03125,1
886.41796875,129
887.06640625,129
887.49609375,1
888.32421875,1
889.67578125,129
890.453125,1
890.77734375,129
891.19921875,1
891.45703125,129
892.44921875,129
892.7734375,129
893.328125,1
893.6640625,1
894.0625,1
894.57421875,129
895.74609375,129
896.4765625,1
896.98046875,1
897.953125,1
898.67578125,1
899.3828125,1
899.9375,129
900.58203125,1
900.98046875,1
901.375,1
902.09375,1
902.91015625,1
903.35546875,129
903.65625,129
904.48828125,1
904.984375,129
905.6328125,1
906.40625,1
907.2421875,1
907.93359375,1
908.47265625,129
908.87890625,129
909.1328125,129
909.5625,129
910.55859375,1
911.3125,1
912.23828125,1
913.06640625,1
913.984375,1
914.23828125,129
914.890625,1
915.46484375,129
916.24609375,1
916.84765625,129
917.4921875,1
918.078125,1
918.71875,1
919.41015625,1
920.0390625,1
920.87109375,1
921.3515625,129
922.328125,129
922.87109375,1
924.27734375,129
924.82421875,1
925.6796875,129
926.1953125,1
926.6171875,129
928.38671875,129
928.7109375,129
929.51953125,1
930.71484375,129
931.1875,1
931.66796875,1
932.32421875,129
932.7734375,1
933.39453125,129
933.96484375,1
935.0390625,129
935.80859375,129
936.171875,129
936.640625,1
937.203125,129
937.6640625,1
938.23046875,1
938.68359375,1
939.5546875,129
939.9765625,1
940.79296875,129
941.81640625,129
942.54296875,129
942.92578125,1
943.484375,1
944.2421875,1
944.71875,1
945.26171875,1
945.7578125,1
946.28515625,1
946.640625,129
947.26171875,1
948.5234375,129
949.1328125,1
950.35546875,129
950.88671875,1
951.390625,1
951.9609375,1
952.6171875,129
953.46875,129
953.90625,1
954.23828125,129
955.37890625,129
956.96875,129
957.33984375,129
957.94140625,1
958.9140625,129
959.48828125,1
962.078125,129
962.984375,129
963.80859375,129
964.40625,1
965.0390625,1
965.62890625,1
966.23828125,1
966.82421875,1
967.41796875,1
968.0,1
968.546875,1
969.10546875,1
969.60546875,1
970.17578125,1
970.70703125,1
971.40625,1
972.3515625,129
973.20703125,129
974.64453125,129
975.0,129
975.97265625,129
977.046875,129
977.62109375,1
978.2890625,1
979.01171875,129
979.48828125,1
979.9140625,1
980.29296875,129
980.7578125,129
981.59375,1
982.5625,1
983.44140625,1
983.8828125,129
984.8359375,1
985.41015625,129
986.32421875,1
986.85546875,129
987.94140625,1
988.22265625,129
988.7890625,129
990.1171875,129
990.9296875,1
991.67578125,1
991.9296875,129
992.9453125,1
993.48828125,129
994.0,129
995.07421875,1
995.67578125,1
996.2421875,1
997.0234375,129
997.48828125,129
997.90234375,129
998.58984375,1
999.32421875,1
1000.2890625,1
1001.28515625,1
1002.265625,1
1003.234375,1
1004.21875,1
1005.23046875,1
1005.7421875,129
1006.28515625,129
1006.765625,129
1007.26171875,129
1007.7890625,129
1008.2890625,129
1009.0859375,1
1009.5703125,1
1009.85546875,129
1010.34375,1
1011.40234375,129
1011.87109375,1
1012.40234375,1
1012.97265625,1
1013.4765625,1
1014.0234375,1
1014.75,129
1015.49609375,129
1015.828125,129
1016.6015625,129
1017.1015625,1
1017.63671875,1
1017.90234375,129
1018.625,129
1019.33984375,129
1019.6328125,129
1020.6015625,1
1020.8828125,129
1021.671875,1
1022.4296875,1
1022.91796875,129
1023.7578125,1
1024.73046875,1
1024.98828125,129
1025.4921875,129
1026.0,1
1026.875,1
1027.88671875,1
1029.25390625,129
1030.6875,129
1031.23828125,129
1031.73046875,1
1032.23828125,1
1032.7578125,1
1033.28125,1
1033.77734375,1
1034.2734375,1
1034.76953125,1
1035.25,1
1035.75390625,1
1037.3359375,129
1037.609375,129
1037.86328125,129
1038.36328125,1
1038.85546875,1
1039.2890625,1
1039.86328125,1
1040.30078125,1
1040.8125,1
1041.31640625,1
1041.80078125,1
1042.33984375,1
1042.83203125,1
1043.30859375,1
1043.7890625,1
1044.2890625,1
1045.03125,129
1045.52734375,1
1046.44921875,129
1047.1875,129
1048.3359375,129
1049.23046875,129
1049.56640625,129
1050.109375,1
1051.16796875,129
1051.88671875,129
1052.71484375,129
1053.49609375,1
1054.01171875,1
1054.671875,1
1055.5703125,1
1056.33203125,1
1057.25,1
1057.66015625,129
1058.44921875,1
1059.41015625,1
1060.0390625,1
1060.38671875,129
1060.87890625,129
1061.44921875,129
1061.8515625,129
1062.5,1
1063.39453125,1
1064.08203125,1
1064.33984375,129
1065.33984375,1
1065.8203125,129
1066.3125,129
1066.796875,1
1067.328125,1
1067.80859375,1
1068.32421875,1
1069.078125,129
1069.33203125,129
1069.828125,1
1070.34765625,1
1070.84375,1
1071.59375,129
1071.89453125,129
1072.3828125,1
1073.359375,129
1074.15234375,129
1074.40625,129
1075.4140625,129
1076.1328125,129
1076.87890625,129
1077.82421875,1
1078.66796875,1
1079.44140625,1
1079.89453125,129
1080.2578125,129
1081.65234375,129
1082.05078125,129
1082.9375,1
1084.27734375,129
1085.015625,1
1085.69140625,1
1085.99609375,129
1086.578125,129
1087.0390625,129
1087.44140625,129
1088.375,1
1088.81640625,1
1089.65234375,1
1090.09375,1
1090.5390625,1
1090.984375,1
1091.453125,1
1091.9453125,1
1092.59765625,129
1093.34375,129
1094.32421875,129
1095.19921875,129
1095.765625,129
1096.08203125,129
1096.4140625,129
1096.80859375,1
1098.8125,129
1099.46875,129
1100.26171875,129
1101.66796875,129
1102.1875,1
1102.76171875,1
1103.25,1
1104.01171875,1
1104.9453125,1
1105.53515625,1
1106.0546875,1
1106.8125,1
1107.55078125,1
1107.8671875,129
1108.9375,129
1109.4921875,129
1111.08984375,129
1111.62890625,1
1112.22265625,1
1112.54296875,129
1113.74609375,129
1114.1953125,129
1115.4765625,129
1115.8359375,129
1116.40625,1
1116.8828125,1
1117.4140625,1
1118.17578125,129
1118.55078125,129
1119.671875,129
1120.53125,129
1121.27734375,129
1121.65625,129
1122.046875,1
1123.2421875,1
1123.578125,1
1124.3515625,1
1125.10546875,1
1126.46875,129
1126.83984375,1
1127.203125,1
1127.84375,129
1128.546875,129
1129.3046875,129
1129.6015625,129
1130.1875,1
1130.5625,1
1131.5703125,129
1131.91796875,1
1132.296875,1
1132.625,1
1132.89453125,129
1133.2890625,1
1133.55078125,129
1133.83984375,129
1134.4765625,129
1135.38671875,129
1136.9375,129
1137.203125,1
1138.05078125,129
1138.625,129
1139.01953125,1
1139.35546875,1
1139.85546875,129
1141.21484375,129
1141.8125,129
1142.890625,129
1143.53125,1
1144.26171875,1
1144.7265625,129
1145.47265625,1
1146.46484375,1
1147.02734375,1
1147.3203125,129
1147.9296875,1
1148.2109375,129
1148.4765625,129
1150.1640625,129
1150.578125,129
1151.765625,129
1153.1328125,129
1153.8046875,1
1154.62109375,1
1155.484375,1
1155.75390625,1
1156.0703125,1
1156.84765625,1
1157.74609375,1
1158.86328125,1
1160.0703125,1
1160.4765625,129
1161.0390625,129
1161.48046875,129
1161.9609375,129
1162.4765625,129
1163.078125,1
1163.71484375,1
1164.34375,1
1165.59375,1
1166.29296875,1
1166.9140625,1
1167.79296875,129
1168.5390625,1
1169.67578125,129
1170.453125,1
1171.31640625,129
1171.97265625,1
1172.5859375,1
1172.83984375,129
1174.3515625,129
1174.9921875,1
1175.28515625,129
1177.03515625,129
1178.4453125,129
1178.953125,129
1180.19921875,129
1180.54296875,129
1180.92578125,129
1181.90234375,129
1182.39453125,129
1183.078125,1
1183.9296875,1
1184.85546875,129
1185.1875,1
1185.61328125,1
1185.9453125,1
1187.015625,129
1187.97265625,1
1188.4765625,1
1189.140625,1
1189.93359375,1
1190.5703125,1
1191.0703125,1
1192.07421875,1
1192.765625,1
1193.62109375,1
1194.46484375,1
1195.67578125,1
1196.0,1
1197.1875,1
1198.23046875,1
1199.23828125,1
1199.59375,129
1200.60546875,1
1201.05078125,129
1201.65625,129
1201.921875,129
1202.8515625,1
1203.41015625,129
1203.77734375,129
1204.43359375,129
1205.74609375,1
1206.21484375,129
1206.640625,1
1207.11328125,1
1207.8671875,1
1209.015625,1
1209.3203125,129
1210.1484375,129
1210.8671875,1
1211.67578125,1
1212.140625,129
1212.39453125,129
1212.9375,129
1213.3984375,1
1213.9765625,1
1214.546875,1
1214.97265625,1
1215.55859375,1
1216.54296875,1
1217.859375,129
1218.85546875,129
1219.6484375,1
1220.0703125,1
1220.67578125,1
1221.5078125,129
1222.31640625,129
1223.20703125,129
1224.296875,129
1224.71484375,1
1225.171875,1
1225.5234375,129
1225.77734375,129
1226.57421875,1
1227.64453125,129
1228.1640625,129
1228.703125,129
1229.80859375,129
1230.28125,1
1231.0859375,1
1231.34765625,129
1231.703125,129
1232.46875,1
1232.7265625,1
1233.2265625,1
1234.1484375,1
1234.5703125,1
1235.60546875,1
1236.0234375,1
1236.59765625,1
1236.8515625,1
1238.15625,129
1238.80859375,129
1239.50390625,129
1239.875,129
1240.54296875,1
1240.90625,129
1241.7109375,1
1241.96875,1
1242.6640625,1
1243.35546875,1
