1664626087.000000, IBI
46.734375,0.921875
51.187500,0.890625
52.093750,0.906250
52.984375,0.890625
53.781250,0.796875
54.562500,0.781250
55.375000,0.812500
70.921875,0.859375
83.484375,0.843750
178.078125,0.890625
178.953125,0.875000
179.828125,0.875000
180.687500,0.859375
181.515625,0.828125
182.390625,0.875000
960.593750,0.859375
961.421875,0.828125
1032.750000,0.765625
1045.640625,0.859375
1046.375000,0.734375
1047.265625,0.890625
1133.921875,0.687500
1180.765625,0.750000
1181.546875,0.781250
1182.343750,0.796875
1183.156250,0.812500
1184.031250,0.875000
1184.828125,0.796875
1185.703125,0.875000
1186.562500,0.859375
1187.328125,0.765625
1188.187500,0.859375
1222.906250,0.718750
1223.703125,0.796875
1281.187500,0.812500
1282.000000,0.812500
1282.843750,0.843750
1283.734375,0.890625
1284.578125,0.843750
1285.406250,0.828125
1286.203125,0.796875
1287.031250,0.828125
1287.906250,0.875000
1288.828125,0.921875
1289.734375,0.906250
1290.578125,0.843750
1394.562500,0.937500
1510.859375,0.421875
1511.218750,0.359375
1534.281250,0.750000
1535.156250,0.875000
1536.062500,0.906250
1551.421875,0.937500
1609.937500,0.906250
1610.875000,0.937500
1678.484375,0.546875
1679.109375,0.625000
1734.062500,0.375000
1768.031250,0.875000
1768.890625,0.859375
1769.765625,0.875000
1774.796875,0.828125
1791.500000,0.828125
1792.375000,0.875000
1793.453125,1.078125
1794.359375,0.906250
1811.859375,0.734375
1812.625000,0.765625
1813.421875,0.796875
1814.218750,0.796875
1815.078125,0.859375
1821.125000,0.843750
1821.906250,0.781250
1822.703125,0.796875
1823.515625,0.812500
1824.359375,0.843750
1825.187500,0.828125
1826.015625,0.828125
1826.843750,0.828125
1827.609375,0.765625
1832.593750,0.875000
1833.484375,0.890625
1834.359375,0.875000
1835.062500,0.703125
1967.781250,0.953125
1968.718750,0.937500
1969.578125,0.859375
1970.500000,0.921875
1971.437500,0.937500
1972.296875,0.859375
1973.156250,0.859375
1974.093750,0.937500
1974.968750,0.875000
2118.500000,0.734375
2123.031250,0.687500
2123.890625,0.859375
2124.562500,0.671875
2125.437500,0.875000
2126.171875,0.734375
2158.890625,0.828125
2176.218750,0.765625
2181.640625,0.703125
2182.515625,0.875000
2183.156250,0.640625
2183.984375,0.828125
2184.609375,0.625000
2185.421875,0.812500
2186.171875,0.750000
2186.968750,0.796875
2229.265625,0.656250
2283.718750,0.734375
2284.515625,0.796875
2357.609375,0.625000
2373.750000,0.640625
2374.546875,0.796875
2375.312500,0.765625
2452.468750,0.656250
2453.156250,0.687500
2453.875000,0.718750
2454.578125,0.703125
2455.265625,0.687500
2455.953125,0.687500
2456.687500,0.734375
2457.468750,0.781250
2458.296875,0.828125
2459.125000,0.828125
2459.937500,0.812500
2460.796875,0.859375
2466.609375,0.796875
2467.437500,0.828125
2468.234375,0.796875
2505.906250,0.671875
2506.625000,0.718750
2549.171875,0.609375
2549.875000,0.703125
2550.437500,0.562500
2555.687500,0.765625
2556.359375,0.671875
2557.062500,0.703125
2557.781250,0.718750
2558.468750,0.687500
2559.171875,0.703125
2559.906250,0.734375
2560.750000,0.843750
2599.109375,0.734375
2599.750000,0.640625
2600.625000,0.875000
2601.453125,0.828125
2602.234375,0.781250
2602.953125,0.718750
2603.546875,0.593750
2604.359375,0.812500
2605.109375,0.750000
2605.843750,0.734375
2614.109375,0.625000
2614.921875,0.812500
2615.843750,0.921875
2616.625000,0.781250
2617.390625,0.765625
2623.156250,0.750000
2624.015625,0.859375
2624.765625,0.750000
2635.734375,0.718750
2636.406250,0.671875
2637.046875,0.640625
2637.640625,0.593750
2646.609375,0.718750
2647.453125,0.843750
2648.296875,0.843750
2649.156250,0.859375
2650.109375,0.953125
2651.171875,1.062500
2652.046875,0.875000
2652.953125,0.906250
2653.812500,0.859375
2654.687500,0.875000
2655.515625,0.828125
2656.421875,0.906250
2657.296875,0.875000
2658.187500,0.890625
2659.062500,0.875000
2660.171875,1.109375
2661.062500,0.890625
2661.968750,0.906250
2662.812500,0.843750
2663.687500,0.875000
2664.562500,0.875000
2665.484375,0.921875
2670.703125,0.859375
2671.531250,0.828125
2672.343750,0.812500
2673.140625,0.796875
2673.968750,0.828125
2678.046875,0.718750
2682.390625,0.765625
2683.093750,0.703125
2683.859375,0.765625
2684.578125,0.718750
2685.312500,0.734375
2686.078125,0.765625
2686.875000,0.796875
2687.718750,0.843750
2688.500000,0.781250
2689.281250,0.781250
2690.062500,0.781250
2690.859375,0.796875
2695.218750,0.843750
2695.906250,0.687500
2696.593750,0.687500
2697.390625,0.796875
2698.140625,0.750000
2701.875000,0.718750
2702.609375,0.734375
2703.375000,0.765625
2704.109375,0.734375
2704.828125,0.718750
2705.562500,0.734375
2706.312500,0.750000
2707.031250,0.718750
2707.953125,0.921875
2729.718750,0.703125
2730.531250,0.812500
2731.343750,0.812500
2732.171875,0.828125
2732.921875,0.750000
2842.328125,0.640625
2842.984375,0.656250
2843.671875,0.687500
2896.140625,0.625000
2896.781250,0.640625
2897.437500,0.656250
2898.093750,0.656250
2898.796875,0.703125
2899.484375,0.687500
2900.187500,0.703125
2900.875000,0.687500
2901.609375,0.734375
2902.203125,0.593750
2902.968750,0.765625
2903.640625,0.671875
2904.296875,0.656250
2905.015625,0.718750
2915.593750,0.781250
2916.343750,0.750000
2917.062500,0.718750
2917.781250,0.718750
2918.500000,0.718750
2919.234375,0.734375
2923.718750,0.781250
2924.453125,0.734375
2925.234375,0.781250
2925.906250,0.671875
2926.531250,0.625000
2927.078125,0.546875
2935.546875,0.734375
2936.140625,0.593750
3015.406250,0.703125
3016.171875,0.765625
3016.921875,0.750000
3017.718750,0.796875
3018.500000,0.781250
3019.312500,0.812500
3020.125000,0.812500
3020.890625,0.765625
3089.562500,0.468750
3127.078125,0.640625
3161.812500,0.437500
3169.968750,0.750000
3170.703125,0.734375
3171.484375,0.781250
3199.187500,0.671875
3199.843750,0.656250
3200.453125,0.609375
3255.156250,0.578125
3446.515625,0.625000
3457.484375,0.640625
3458.140625,0.656250
3458.796875,0.656250
3459.453125,0.656250
3460.125000,0.671875
3460.843750,0.718750
3461.562500,0.718750
3462.296875,0.734375
3462.921875,0.625000
3463.765625,0.843750
3464.531250,0.765625
3465.281250,0.750000
3473.671875,0.796875
3474.484375,0.812500
3475.515625,1.031250
3480.453125,0.765625
3481.234375,0.781250
3482.046875,0.812500
3482.812500,0.765625
3490.531250,0.671875
3491.265625,0.734375
3492.062500,0.796875
3492.828125,0.765625
3493.687500,0.859375
3494.359375,0.671875
3495.187500,0.828125
3495.828125,0.640625
3496.515625,0.687500
3497.187500,0.671875
3497.859375,0.671875
3498.546875,0.687500
3499.171875,0.625000
3499.984375,0.812500
3500.671875,0.687500
3501.375000,0.703125
3502.109375,0.734375
3502.828125,0.718750
3503.578125,0.750000
3504.265625,0.687500
3530.468750,0.640625
3531.125000,0.656250
3531.750000,0.625000
3532.421875,0.671875
3533.062500,0.640625
3533.718750,0.656250
3534.328125,0.609375
3534.984375,0.656250
3535.640625,0.656250
3536.312500,0.671875
3536.953125,0.640625
3537.640625,0.687500
3538.328125,0.687500
3539.031250,0.703125
3539.750000,0.718750
3555.156250,0.656250
3555.796875,0.640625
3559.156250,0.718750
3559.906250,0.750000
3560.703125,0.796875
3561.531250,0.828125
3567.015625,0.687500
3567.765625,0.750000
3837.906250,0.843750
3838.718750,0.812500
3839.531250,0.812500
3840.328125,0.796875
3841.093750,0.765625
3841.890625,0.796875
3849.703125,0.890625
3850.531250,0.828125
3851.312500,0.781250
4084.562500,0.812500
4085.406250,0.843750
4086.250000,0.843750
4087.093750,0.843750
4087.781250,0.687500
4088.687500,0.906250
4089.484375,0.796875
4090.343750,0.859375
4091.109375,0.765625
4091.906250,0.796875
4092.703125,0.796875
4093.437500,0.734375
4094.203125,0.765625
4095.015625,0.812500
4095.796875,0.781250
4096.578125,0.781250
4097.203125,0.625000
4433.281250,0.687500
4434.187500,0.906250
4434.953125,0.765625
4435.687500,0.734375
4436.453125,0.765625
4437.218750,0.765625
4437.875000,0.656250
4438.625000,0.750000
4439.375000,0.750000
4440.140625,0.765625
4440.968750,0.828125
4441.671875,0.703125
4446.390625,0.718750
4447.093750,0.703125
4451.734375,0.765625
4452.546875,0.812500
4460.515625,0.687500
4512.812500,0.937500
4521.843750,0.640625
4526.343750,0.718750
4628.281250,0.796875
4635.062500,0.765625
4635.812500,0.750000
4636.562500,0.750000
4637.359375,0.796875
4638.140625,0.781250
4638.890625,0.750000
4639.671875,0.781250
4640.437500,0.765625
4641.218750,0.781250
4641.937500,0.718750
4642.671875,0.734375
4643.421875,0.750000
4644.187500,0.765625
4644.921875,0.734375
4645.671875,0.750000
4646.421875,0.750000
4647.234375,0.812500
4647.984375,0.750000
4648.734375,0.750000
4649.437500,0.703125
4650.218750,0.781250
4650.937500,0.718750
4651.625000,0.687500
4652.312500,0.687500
4653.046875,0.734375
4653.796875,0.750000
4654.531250,0.734375
4655.218750,0.687500
4655.953125,0.734375
4656.734375,0.781250
4657.531250,0.796875
4658.296875,0.765625
4659.000000,0.703125
4659.718750,0.718750
4660.453125,0.734375
4661.218750,0.765625
4710.218750,0.843750
4711.046875,0.828125
4711.765625,0.718750
4993.156250,0.656250
4993.828125,0.671875
5119.250000,0.734375
5120.015625,0.765625
5120.812500,0.796875
5121.625000,0.812500
5122.406250,0.781250
5123.218750,0.812500
5124.031250,0.812500
5124.890625,0.859375
5125.656250,0.765625
5126.375000,0.718750
5127.109375,0.734375
5127.906250,0.796875
5128.671875,0.765625
5129.390625,0.718750
5130.078125,0.687500
5130.828125,0.750000
5131.578125,0.750000
5132.421875,0.843750
5133.171875,0.750000
5133.921875,0.750000
5134.687500,0.765625
5148.640625,0.734375
5149.343750,0.703125
5150.015625,0.671875
5150.687500,0.671875
5151.437500,0.750000
5152.187500,0.750000
5152.875000,0.687500
5153.593750,0.718750
5154.359375,0.765625
5155.187500,0.828125
5155.937500,0.750000
5156.671875,0.734375
5157.421875,0.750000
5158.187500,0.765625
5158.906250,0.718750
5159.578125,0.671875
5160.328125,0.750000
5161.078125,0.750000
5161.828125,0.750000
5747.796875,0.765625
5748.562500,0.765625
5749.312500,0.750000
5750.031250,0.718750
5750.765625,0.734375
5792.062500,0.687500
5792.656250,0.593750
5793.453125,0.796875
5800.656250,0.625000
5801.281250,0.625000
5801.906250,0.625000
5802.546875,0.640625
5807.484375,0.703125
5808.140625,0.656250
5808.875000,0.734375
5809.515625,0.640625
5810.156250,0.640625
5813.390625,0.703125
5814.078125,0.687500
5814.734375,0.656250
5819.390625,0.656250
5820.062500,0.671875
5820.687500,0.625000
5821.281250,0.593750
5821.875000,0.593750
5822.500000,0.625000
5823.140625,0.640625
5823.828125,0.687500
5824.562500,0.734375
5825.265625,0.703125
5825.953125,0.687500
5826.671875,0.718750
5827.359375,0.687500
5828.031250,0.671875
5828.734375,0.703125
5829.406250,0.671875
5830.109375,0.703125
5830.734375,0.625000
5831.375000,0.640625
5832.015625,0.640625
5832.609375,0.593750
5833.171875,0.562500
5833.750000,0.578125
5834.343750,0.593750
5834.921875,0.578125
5835.593750,0.671875
5836.375000,0.781250
5837.218750,0.843750
5838.062500,0.843750
5839.031250,0.968750
5839.812500,0.781250
5840.609375,0.796875
5841.406250,0.796875
5842.187500,0.781250
5842.890625,0.703125
5843.593750,0.703125
5844.312500,0.718750
5845.015625,0.703125
5845.703125,0.687500
5846.437500,0.734375
5847.125000,0.687500
5847.828125,0.703125
5848.546875,0.718750
5849.265625,0.718750
5849.953125,0.687500
5850.656250,0.703125
5851.390625,0.734375
5852.109375,0.718750
5852.812500,0.703125
5853.531250,0.718750
5854.265625,0.734375
5854.937500,0.671875
5855.609375,0.671875
5856.281250,0.671875
5856.921875,0.640625
5857.593750,0.671875
5858.281250,0.687500
5858.953125,0.671875
5859.625000,0.671875
5860.343750,0.718750
5861.078125,0.734375
5861.828125,0.750000
5862.546875,0.718750
5863.250000,0.703125
5863.937500,0.687500
5864.578125,0.640625
5865.203125,0.625000
5865.843750,0.640625
5866.531250,0.687500
5867.234375,0.703125
5867.937500,0.703125
5868.671875,0.734375
5869.484375,0.812500
5870.296875,0.812500
5871.062500,0.765625
5871.875000,0.812500
5872.640625,0.765625
5873.406250,0.765625
5874.187500,0.781250
5874.953125,0.765625
5875.640625,0.687500
5876.281250,0.640625
5876.906250,0.625000
5877.546875,0.640625
5878.156250,0.609375
5878.812500,0.656250
5879.515625,0.703125
5880.234375,0.718750
5880.937500,0.703125
5881.640625,0.703125
5882.359375,0.718750
5883.078125,0.718750
5883.796875,0.718750
5884.421875,0.625000
5885.062500,0.640625
5885.703125,0.640625
5886.328125,0.625000
5886.968750,0.640625
5887.593750,0.625000
5888.328125,0.734375
5889.062500,0.734375
5889.781250,0.718750
5890.484375,0.703125
5891.140625,0.656250
5891.750000,0.609375
5892.375000,0.625000
5892.984375,0.609375
5893.671875,0.687500
5894.343750,0.671875
5895.015625,0.671875
5895.656250,0.640625
5896.328125,0.671875
5897.015625,0.687500
5897.687500,0.671875
5898.328125,0.640625
5898.921875,0.593750
5899.546875,0.625000
5900.125000,0.578125
5900.765625,0.640625
5901.421875,0.656250
5923.828125,0.765625
5930.562500,0.703125
5931.265625,0.703125
5931.953125,0.687500
